#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
APC10	APC6	3702.Q9ZPW2	3702.B3DNN5	0	0	0	0	0	0.994	0.969	0.970	0.999
APC10	APC4	3702.Q9ZPW2	3702.O65418	0	0	0	0	0	0.994	0.969	0.960	0.999
APC10	CDC27A	3702.Q9ZPW2	3702.Q06AN9	0	0	0	0	0	0.943	0.809	0.967	0.999
APC10	APC5	3702.Q9ZPW2	3702.Q8H1U4	0	0	0	0	0.168	0.994	0.969	0.966	0.999
APC10	CDC27B	3702.Q9ZPW2	3702.Q8LGU6	0	0	0	0	0	0.943	0.809	0.859	0.998
APC10	APC7	3702.Q9ZPW2	3702.Q8VY89	0	0	0	0	0	0.972	0.964	0.965	0.999
APC10	MAD2	3702.Q9ZPW2	3702.Q9LU93	0	0	0	0	0.080	0.932	0.882	0.335	0.994
APC10	APC11	3702.Q9ZPW2	3702.Q9M9L0	0	0	0	0	0	0.926	0.887	0.963	0.999
APC10	CDC20-3	3702.Q9ZPW2	3702.Q9S7H3	0	0	0	0	0	0.661	0.781	0.869	0.989
APC10	APC8	3702.Q9ZPW2	3702.Q9STS3	0	0	0	0	0.064	0.993	0.969	0.976	0.999
APC11	APC6	3702.Q9M9L0	3702.B3DNN5	0	0	0	0	0	0.926	0.887	0.961	0.999
APC11	APC4	3702.Q9M9L0	3702.O65418	0	0	0	0	0	0.926	0.887	0.940	0.999
APC11	CDC27A	3702.Q9M9L0	3702.Q06AN9	0	0	0	0	0	0.737	0.790	0.846	0.990
APC11	APC5	3702.Q9M9L0	3702.Q8H1U4	0	0	0	0	0	0.926	0.887	0.961	0.999
APC11	CDC27B	3702.Q9M9L0	3702.Q8LGU6	0	0	0	0	0	0.737	0.790	0.839	0.990
APC11	APC7	3702.Q9M9L0	3702.Q8VY89	0	0	0	0	0	0.623	0.882	0.954	0.997
APC11	MAD2	3702.Q9M9L0	3702.Q9LU93	0	0	0	0	0.145	0	0.726	0.288	0.818
APC11	CDC20-3	3702.Q9M9L0	3702.Q9S7H3	0	0	0	0	0	0.415	0.728	0.828	0.970
APC11	APC8	3702.Q9M9L0	3702.Q9STS3	0	0	0	0	0	0.946	0.887	0.963	0.999
APC11	APC10	3702.Q9M9L0	3702.Q9ZPW2	0	0	0	0	0	0.926	0.887	0.963	0.999
APC4	APC6	3702.O65418	3702.B3DNN5	0	0	0	0	0.127	0.991	0.969	0.993	0.999
APC4	CDC20-3	3702.O65418	3702.Q9S7H3	0	0	0	0	0.049	0.720	0.783	0.835	0.989
APC4	CDC27A	3702.O65418	3702.Q06AN9	0	0	0	0	0.050	0.859	0.809	0.863	0.996
APC4	CDC27B	3702.O65418	3702.Q8LGU6	0	0	0	0	0	0.926	0.809	0.850	0.997
APC4	APC5	3702.O65418	3702.Q8H1U4	0	0	0	0	0.086	0.991	0.969	0.979	0.999
APC4	APC10	3702.O65418	3702.Q9ZPW2	0	0	0	0	0	0.994	0.969	0.960	0.999
APC4	APC11	3702.O65418	3702.Q9M9L0	0	0	0	0	0	0.926	0.887	0.940	0.999
APC4	APC8	3702.O65418	3702.Q9STS3	0	0	0	0	0.170	0.994	0.969	0.984	0.999
APC4	APC7	3702.O65418	3702.Q8VY89	0	0	0	0	0.079	0.994	0.968	0.973	0.999
APC4	MAD2	3702.O65418	3702.Q9LU93	0	0	0	0	0	0.991	0.901	0.407	0.999
APC5	APC6	3702.Q8H1U4	3702.B3DNN5	0	0	0	0	0.120	0.991	0.969	0.983	0.999
APC5	APC4	3702.Q8H1U4	3702.O65418	0	0	0	0	0.086	0.991	0.969	0.979	0.999
APC5	CDC27A	3702.Q8H1U4	3702.Q06AN9	0	0	0	0	0.079	0.859	0.809	0.932	0.998
APC5	MAD2	3702.Q8H1U4	3702.Q9LU93	0	0	0	0	0	0.799	0.901	0.099	0.980
APC5	CDC20-3	3702.Q8H1U4	3702.Q9S7H3	0	0	0	0	0	0.642	0.783	0.870	0.989
APC5	CDC27B	3702.Q8H1U4	3702.Q8LGU6	0	0	0	0	0.087	0.926	0.809	0.862	0.997
APC5	APC11	3702.Q8H1U4	3702.Q9M9L0	0	0	0	0	0	0.926	0.887	0.961	0.999
APC5	APC8	3702.Q8H1U4	3702.Q9STS3	0	0	0	0	0.161	0.994	0.969	0.986	0.999
APC5	APC10	3702.Q8H1U4	3702.Q9ZPW2	0	0	0	0	0.168	0.994	0.969	0.966	0.999
APC5	APC7	3702.Q8H1U4	3702.Q8VY89	0	0	0	0	0.095	0.994	0.968	0.983	0.999
APC6	CDC27A	3702.B3DNN5	3702.Q06AN9	0	0	0	0.557	0.050	0.859	0.809	0.606	0.988
APC6	CDC20-3	3702.B3DNN5	3702.Q9S7H3	0	0	0	0	0.067	0.728	0.783	0.867	0.991
APC6	CDC27B	3702.B3DNN5	3702.Q8LGU6	0	0	0	0	0.058	0.926	0.809	0.863	0.997
APC6	MAD2	3702.B3DNN5	3702.Q9LU93	0	0	0	0	0.073	0.986	0.901	0.594	0.999
APC6	APC4	3702.B3DNN5	3702.O65418	0	0	0	0	0.127	0.991	0.969	0.993	0.999
APC6	APC8	3702.B3DNN5	3702.Q9STS3	0	0	0	0	0.304	0.994	0.969	0.993	0.999
APC6	APC11	3702.B3DNN5	3702.Q9M9L0	0	0	0	0	0	0.926	0.887	0.961	0.999
APC6	APC5	3702.B3DNN5	3702.Q8H1U4	0	0	0	0	0.120	0.991	0.969	0.983	0.999
APC6	APC7	3702.B3DNN5	3702.Q8VY89	0	0	0	0	0.065	0.987	0.968	0.966	0.999
APC6	APC10	3702.B3DNN5	3702.Q9ZPW2	0	0	0	0	0	0.994	0.969	0.970	0.999
APC7	APC6	3702.Q8VY89	3702.B3DNN5	0	0	0	0	0.065	0.987	0.968	0.966	0.999
APC7	APC4	3702.Q8VY89	3702.O65418	0	0	0	0	0.079	0.994	0.968	0.973	0.999
APC7	CDC27A	3702.Q8VY89	3702.Q06AN9	0	0	0	0.558	0	0.926	0.809	0.501	0.992
APC7	APC5	3702.Q8VY89	3702.Q8H1U4	0	0	0	0	0.095	0.994	0.968	0.983	0.999
APC7	CDC27B	3702.Q8VY89	3702.Q8LGU6	0	0	0	0.557	0.073	0.926	0.809	0.466	0.992
APC7	CDC20-3	3702.Q8VY89	3702.Q9S7H3	0	0	0	0	0	0.476	0.695	0.899	0.982
APC7	MAD2	3702.Q8VY89	3702.Q9LU93	0	0	0	0	0	0.896	0.808	0.364	0.986
APC7	APC11	3702.Q8VY89	3702.Q9M9L0	0	0	0	0	0	0.623	0.882	0.954	0.997
APC7	APC8	3702.Q8VY89	3702.Q9STS3	0	0	0	0.563	0.135	0.988	0.968	0.804	0.999
APC7	APC10	3702.Q8VY89	3702.Q9ZPW2	0	0	0	0	0	0.972	0.964	0.965	0.999
APC8	APC6	3702.Q9STS3	3702.B3DNN5	0	0	0	0	0.304	0.994	0.969	0.993	0.999
APC8	APC4	3702.Q9STS3	3702.O65418	0	0	0	0	0.170	0.994	0.969	0.984	0.999
APC8	CDC27A	3702.Q9STS3	3702.Q06AN9	0.062	0	0.142	0.606	0.086	0.859	0.809	0.571	0.989
APC8	APC5	3702.Q9STS3	3702.Q8H1U4	0	0	0	0	0.161	0.994	0.969	0.986	0.999
APC8	CDC27B	3702.Q9STS3	3702.Q8LGU6	0.062	0	0.131	0.605	0.140	0.926	0.809	0.565	0.994
APC8	APC7	3702.Q9STS3	3702.Q8VY89	0	0	0	0.563	0.135	0.988	0.968	0.804	0.999
APC8	MAD2	3702.Q9STS3	3702.Q9LU93	0	0	0	0	0.051	0.957	0.901	0.567	0.998
APC8	APC11	3702.Q9STS3	3702.Q9M9L0	0	0	0	0	0	0.946	0.887	0.963	0.999
APC8	CDC20-3	3702.Q9STS3	3702.Q9S7H3	0	0	0	0	0.053	0.694	0.783	0.869	0.990
APC8	APC10	3702.Q9STS3	3702.Q9ZPW2	0	0	0	0	0.064	0.993	0.969	0.976	0.999
CDC20-3	APC6	3702.Q9S7H3	3702.B3DNN5	0	0	0	0	0.067	0.728	0.783	0.867	0.991
CDC20-3	APC4	3702.Q9S7H3	3702.O65418	0	0	0	0	0.049	0.720	0.783	0.835	0.989
CDC20-3	CDC27A	3702.Q9S7H3	3702.Q06AN9	0	0	0	0	0.080	0.426	0.682	0.822	0.966
CDC20-3	APC5	3702.Q9S7H3	3702.Q8H1U4	0	0	0	0	0	0.642	0.783	0.870	0.989
CDC20-3	CDC27B	3702.Q9S7H3	3702.Q8LGU6	0	0	0	0	0.080	0.426	0.682	0.811	0.964
CDC20-3	APC7	3702.Q9S7H3	3702.Q8VY89	0	0	0	0	0	0.476	0.695	0.899	0.982
CDC20-3	MAD2	3702.Q9S7H3	3702.Q9LU93	0	0	0	0	0.274	0.737	0.563	0.658	0.967
CDC20-3	APC11	3702.Q9S7H3	3702.Q9M9L0	0	0	0	0	0	0.415	0.728	0.828	0.970
CDC20-3	APC10	3702.Q9S7H3	3702.Q9ZPW2	0	0	0	0	0	0.661	0.781	0.869	0.989
CDC20-3	APC8	3702.Q9S7H3	3702.Q9STS3	0	0	0	0	0.053	0.694	0.783	0.869	0.990
CDC27A	APC6	3702.Q06AN9	3702.B3DNN5	0	0	0	0.557	0.050	0.859	0.809	0.606	0.988
CDC27A	APC4	3702.Q06AN9	3702.O65418	0	0	0	0	0.050	0.859	0.809	0.863	0.996
CDC27A	CDC27B	3702.Q06AN9	3702.Q8LGU6	0	0	0.075	0.930	0	0	0.900	0.101	0.909
CDC27A	MAD2	3702.Q06AN9	3702.Q9LU93	0	0	0	0	0	0.860	0.601	0.284	0.956
CDC27A	CDC20-3	3702.Q06AN9	3702.Q9S7H3	0	0	0	0	0.080	0.426	0.682	0.822	0.966
CDC27A	APC8	3702.Q06AN9	3702.Q9STS3	0.062	0	0.142	0.606	0.086	0.859	0.809	0.571	0.989
CDC27A	APC11	3702.Q06AN9	3702.Q9M9L0	0	0	0	0	0	0.737	0.790	0.846	0.990
CDC27A	APC7	3702.Q06AN9	3702.Q8VY89	0	0	0	0.558	0	0.926	0.809	0.501	0.992
CDC27A	APC5	3702.Q06AN9	3702.Q8H1U4	0	0	0	0	0.079	0.859	0.809	0.932	0.998
CDC27A	APC10	3702.Q06AN9	3702.Q9ZPW2	0	0	0	0	0	0.943	0.809	0.967	0.999
CDC27B	APC6	3702.Q8LGU6	3702.B3DNN5	0	0	0	0	0.058	0.926	0.809	0.863	0.997
CDC27B	APC4	3702.Q8LGU6	3702.O65418	0	0	0	0	0	0.926	0.809	0.850	0.997
CDC27B	CDC27A	3702.Q8LGU6	3702.Q06AN9	0	0	0.075	0.930	0	0	0.900	0.101	0.909
CDC27B	APC5	3702.Q8LGU6	3702.Q8H1U4	0	0	0	0	0.087	0.926	0.809	0.862	0.997
CDC27B	MAD2	3702.Q8LGU6	3702.Q9LU93	0	0	0	0	0	0.860	0.601	0.329	0.959
CDC27B	CDC20-3	3702.Q8LGU6	3702.Q9S7H3	0	0	0	0	0.080	0.426	0.682	0.811	0.964
CDC27B	APC11	3702.Q8LGU6	3702.Q9M9L0	0	0	0	0	0	0.737	0.790	0.839	0.990
CDC27B	APC7	3702.Q8LGU6	3702.Q8VY89	0	0	0	0.557	0.073	0.926	0.809	0.466	0.992
CDC27B	APC8	3702.Q8LGU6	3702.Q9STS3	0.062	0	0.131	0.605	0.140	0.926	0.809	0.565	0.994
CDC27B	APC10	3702.Q8LGU6	3702.Q9ZPW2	0	0	0	0	0	0.943	0.809	0.859	0.998
MAD2	APC6	3702.Q9LU93	3702.B3DNN5	0	0	0	0	0.073	0.986	0.901	0.594	0.999
MAD2	APC4	3702.Q9LU93	3702.O65418	0	0	0	0	0	0.991	0.901	0.407	0.999
MAD2	CDC27A	3702.Q9LU93	3702.Q06AN9	0	0	0	0	0	0.860	0.601	0.284	0.956
MAD2	APC5	3702.Q9LU93	3702.Q8H1U4	0	0	0	0	0	0.799	0.901	0.099	0.980
MAD2	CDC27B	3702.Q9LU93	3702.Q8LGU6	0	0	0	0	0	0.860	0.601	0.329	0.959
MAD2	APC7	3702.Q9LU93	3702.Q8VY89	0	0	0	0	0	0.896	0.808	0.364	0.986
MAD2	APC11	3702.Q9LU93	3702.Q9M9L0	0	0	0	0	0.145	0	0.726	0.288	0.818
MAD2	CDC20-3	3702.Q9LU93	3702.Q9S7H3	0	0	0	0	0.274	0.737	0.563	0.658	0.967
MAD2	APC10	3702.Q9LU93	3702.Q9ZPW2	0	0	0	0	0.080	0.932	0.882	0.335	0.994
MAD2	APC8	3702.Q9LU93	3702.Q9STS3	0	0	0	0	0.051	0.957	0.901	0.567	0.998
