#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
APC10	APC8	3702.Q9ZPW2	3702.Q9STS3	0	0	0	0	0.064	0.993	0.969	0.976	0.999
APC11	APC6	3702.Q9M9L0	3702.B3DNN5	0	0	0	0	0	0.926	0.887	0.961	0.999
APC11	APC4	3702.Q9M9L0	3702.O65418	0	0	0	0	0	0.926	0.887	0.940	0.999
APC11	APC5	3702.Q9M9L0	3702.Q8H1U4	0	0	0	0	0	0.926	0.887	0.961	0.999
APC11	CDC27B	3702.Q9M9L0	3702.Q8LGU6	0	0	0	0	0	0.737	0.790	0.839	0.990
APC11	APC1	3702.Q9M9L0	3702.Q9FFF9	0	0	0	0	0	0.960	0.887	0.904	0.999
APC11	BUB3.1	3702.Q9M9L0	3702.Q9LJN8	0	0	0	0	0	0	0.594	0.351	0.725
APC11	MAD2	3702.Q9M9L0	3702.Q9LU93	0	0	0	0	0.145	0	0.726	0.288	0.818
APC11	CDC20-2	3702.Q9M9L0	3702.Q9S7I8	0	0	0	0	0	0.415	0.728	0.745	0.956
APC11	APC8	3702.Q9M9L0	3702.Q9STS3	0	0	0	0	0	0.946	0.887	0.963	0.999
APC11	APC10	3702.Q9M9L0	3702.Q9ZPW2	0	0	0	0	0	0.926	0.887	0.963	0.999
APC4	APC6	3702.O65418	3702.B3DNN5	0	0	0	0	0.127	0.991	0.969	0.993	0.999
APC4	CDC20-2	3702.O65418	3702.Q9S7I8	0	0	0	0	0.051	0.720	0.783	0.458	0.964
APC4	BUB3.1	3702.O65418	3702.Q9LJN8	0	0	0	0	0	0.887	0.666	0.199	0.967
APC4	CDC27B	3702.O65418	3702.Q8LGU6	0	0	0	0	0	0.926	0.809	0.850	0.997
APC4	APC5	3702.O65418	3702.Q8H1U4	0	0	0	0	0.086	0.991	0.969	0.979	0.999
APC4	APC1	3702.O65418	3702.Q9FFF9	0	0	0.211	0	0.073	0.991	0.969	0.896	0.999
APC4	APC10	3702.O65418	3702.Q9ZPW2	0	0	0	0	0	0.994	0.969	0.960	0.999
APC4	APC11	3702.O65418	3702.Q9M9L0	0	0	0	0	0	0.926	0.887	0.940	0.999
APC4	APC8	3702.O65418	3702.Q9STS3	0	0	0	0	0.170	0.994	0.969	0.984	0.999
APC4	MAD2	3702.O65418	3702.Q9LU93	0	0	0	0	0	0.991	0.901	0.407	0.999
APC5	APC6	3702.Q8H1U4	3702.B3DNN5	0	0	0	0	0.120	0.991	0.969	0.983	0.999
APC5	APC4	3702.Q8H1U4	3702.O65418	0	0	0	0	0.086	0.991	0.969	0.979	0.999
APC5	BUB3.1	3702.Q8H1U4	3702.Q9LJN8	0	0	0	0	0	0.526	0.666	0.421	0.900
APC5	CDC20-2	3702.Q8H1U4	3702.Q9S7I8	0	0	0	0	0	0.642	0.783	0.463	0.954
APC5	MAD2	3702.Q8H1U4	3702.Q9LU93	0	0	0	0	0	0.799	0.901	0.099	0.980
APC5	CDC27B	3702.Q8H1U4	3702.Q8LGU6	0	0	0	0	0.087	0.926	0.809	0.862	0.997
APC5	APC11	3702.Q8H1U4	3702.Q9M9L0	0	0	0	0	0	0.926	0.887	0.961	0.999
APC5	APC8	3702.Q8H1U4	3702.Q9STS3	0	0	0	0	0.161	0.994	0.969	0.986	0.999
APC5	APC1	3702.Q8H1U4	3702.Q9FFF9	0	0	0	0	0.094	0.991	0.969	0.894	0.999
APC5	APC10	3702.Q8H1U4	3702.Q9ZPW2	0	0	0	0	0.168	0.994	0.969	0.966	0.999
APC6	BUB3.1	3702.B3DNN5	3702.Q9LJN8	0	0	0	0	0.120	0.526	0.666	0.391	0.903
APC6	CDC20-2	3702.B3DNN5	3702.Q9S7I8	0	0	0	0	0.097	0.728	0.783	0.679	0.980
APC6	CDC27B	3702.B3DNN5	3702.Q8LGU6	0	0	0	0	0.058	0.926	0.809	0.863	0.997
APC6	MAD2	3702.B3DNN5	3702.Q9LU93	0	0	0	0	0.073	0.986	0.901	0.594	0.999
APC6	APC4	3702.B3DNN5	3702.O65418	0	0	0	0	0.127	0.991	0.969	0.993	0.999
APC6	APC8	3702.B3DNN5	3702.Q9STS3	0	0	0	0	0.304	0.994	0.969	0.993	0.999
APC6	APC11	3702.B3DNN5	3702.Q9M9L0	0	0	0	0	0	0.926	0.887	0.961	0.999
APC6	APC5	3702.B3DNN5	3702.Q8H1U4	0	0	0	0	0.120	0.991	0.969	0.983	0.999
APC6	APC10	3702.B3DNN5	3702.Q9ZPW2	0	0	0	0	0	0.994	0.969	0.970	0.999
APC6	APC1	3702.B3DNN5	3702.Q9FFF9	0	0	0	0	0.219	0.991	0.969	0.636	0.999
APC8	APC6	3702.Q9STS3	3702.B3DNN5	0	0	0	0	0.304	0.994	0.969	0.993	0.999
APC8	APC4	3702.Q9STS3	3702.O65418	0	0	0	0	0.170	0.994	0.969	0.984	0.999
APC8	APC5	3702.Q9STS3	3702.Q8H1U4	0	0	0	0	0.161	0.994	0.969	0.986	0.999
APC8	CDC27B	3702.Q9STS3	3702.Q8LGU6	0.062	0	0.131	0.605	0.140	0.926	0.809	0.565	0.994
APC8	APC1	3702.Q9STS3	3702.Q9FFF9	0	0	0	0	0.135	0.994	0.969	0.867	0.999
APC8	BUB3.1	3702.Q9STS3	3702.Q9LJN8	0	0	0	0	0.127	0.590	0.666	0.456	0.926
APC8	MAD2	3702.Q9STS3	3702.Q9LU93	0	0	0	0	0.051	0.957	0.901	0.567	0.998
APC8	APC11	3702.Q9STS3	3702.Q9M9L0	0	0	0	0	0	0.946	0.887	0.963	0.999
APC8	CDC20-2	3702.Q9STS3	3702.Q9S7I8	0	0	0	0	0.064	0.694	0.783	0.820	0.987
APC8	APC10	3702.Q9STS3	3702.Q9ZPW2	0	0	0	0	0.064	0.993	0.969	0.976	0.999
BUB3.1	APC6	3702.Q9LJN8	3702.B3DNN5	0	0	0	0	0.120	0.526	0.666	0.391	0.903
BUB3.1	APC4	3702.Q9LJN8	3702.O65418	0	0	0	0	0	0.887	0.666	0.199	0.967
BUB3.1	APC5	3702.Q9LJN8	3702.Q8H1U4	0	0	0	0	0	0.526	0.666	0.421	0.900
BUB3.1	CDC27B	3702.Q9LJN8	3702.Q8LGU6	0	0	0	0	0.045	0.648	0.465	0.270	0.851
BUB3.1	APC1	3702.Q9LJN8	3702.Q9FFF9	0	0	0	0	0	0.526	0.666	0.117	0.847
BUB3.1	APC11	3702.Q9LJN8	3702.Q9M9L0	0	0	0	0	0	0	0.594	0.351	0.725
BUB3.1	APC10	3702.Q9LJN8	3702.Q9ZPW2	0	0	0	0	0.099	0	0.652	0.445	0.810
BUB3.1	APC8	3702.Q9LJN8	3702.Q9STS3	0	0	0	0	0.127	0.590	0.666	0.456	0.926
BUB3.1	CDC20-2	3702.Q9LJN8	3702.Q9S7I8	0	0	0	0	0.236	0.559	0.713	0.581	0.954
BUB3.1	MAD2	3702.Q9LJN8	3702.Q9LU93	0	0	0	0	0.426	0.841	0.691	0.893	0.996
CDC20-2	APC6	3702.Q9S7I8	3702.B3DNN5	0	0	0	0	0.097	0.728	0.783	0.679	0.980
CDC20-2	APC4	3702.Q9S7I8	3702.O65418	0	0	0	0	0.051	0.720	0.783	0.458	0.964
CDC20-2	APC5	3702.Q9S7I8	3702.Q8H1U4	0	0	0	0	0	0.642	0.783	0.463	0.954
CDC20-2	CDC27B	3702.Q9S7I8	3702.Q8LGU6	0	0	0	0	0.080	0.539	0.682	0.651	0.946
CDC20-2	APC1	3702.Q9S7I8	3702.Q9FFF9	0	0	0	0	0	0.710	0.783	0.243	0.948
CDC20-2	BUB3.1	3702.Q9S7I8	3702.Q9LJN8	0	0	0	0	0.236	0.559	0.713	0.581	0.954
CDC20-2	MAD2	3702.Q9S7I8	3702.Q9LU93	0	0	0	0	0.525	0.788	0.563	0.622	0.981
CDC20-2	APC11	3702.Q9S7I8	3702.Q9M9L0	0	0	0	0	0	0.415	0.728	0.745	0.956
CDC20-2	APC8	3702.Q9S7I8	3702.Q9STS3	0	0	0	0	0.064	0.694	0.783	0.820	0.987
CDC20-2	APC10	3702.Q9S7I8	3702.Q9ZPW2	0	0	0	0	0	0.727	0.781	0.842	0.989
CDC27B	APC6	3702.Q8LGU6	3702.B3DNN5	0	0	0	0	0.058	0.926	0.809	0.863	0.997
CDC27B	APC4	3702.Q8LGU6	3702.O65418	0	0	0	0	0	0.926	0.809	0.850	0.997
CDC27B	APC5	3702.Q8LGU6	3702.Q8H1U4	0	0	0	0	0.087	0.926	0.809	0.862	0.997
CDC27B	BUB3.1	3702.Q8LGU6	3702.Q9LJN8	0	0	0	0	0.045	0.648	0.465	0.270	0.851
CDC27B	CDC20-2	3702.Q8LGU6	3702.Q9S7I8	0	0	0	0	0.080	0.539	0.682	0.651	0.946
CDC27B	MAD2	3702.Q8LGU6	3702.Q9LU93	0	0	0	0	0	0.860	0.601	0.329	0.959
CDC27B	APC11	3702.Q8LGU6	3702.Q9M9L0	0	0	0	0	0	0.737	0.790	0.839	0.990
CDC27B	APC1	3702.Q8LGU6	3702.Q9FFF9	0	0	0	0	0.054	0.926	0.809	0.515	0.992
CDC27B	APC8	3702.Q8LGU6	3702.Q9STS3	0.062	0	0.131	0.605	0.140	0.926	0.809	0.565	0.994
CDC27B	APC10	3702.Q8LGU6	3702.Q9ZPW2	0	0	0	0	0	0.943	0.809	0.859	0.998
MAD2	APC6	3702.Q9LU93	3702.B3DNN5	0	0	0	0	0.073	0.986	0.901	0.594	0.999
MAD2	APC4	3702.Q9LU93	3702.O65418	0	0	0	0	0	0.991	0.901	0.407	0.999
MAD2	APC5	3702.Q9LU93	3702.Q8H1U4	0	0	0	0	0	0.799	0.901	0.099	0.980
MAD2	CDC27B	3702.Q9LU93	3702.Q8LGU6	0	0	0	0	0	0.860	0.601	0.329	0.959
MAD2	APC1	3702.Q9LU93	3702.Q9FFF9	0	0	0	0	0	0.945	0.901	0.512	0.997
MAD2	BUB3.1	3702.Q9LU93	3702.Q9LJN8	0	0	0	0	0.426	0.841	0.691	0.893	0.996
MAD2	APC11	3702.Q9LU93	3702.Q9M9L0	0	0	0	0	0.145	0	0.726	0.288	0.818
MAD2	CDC20-2	3702.Q9LU93	3702.Q9S7I8	0	0	0	0	0.525	0.788	0.563	0.622	0.981
MAD2	APC10	3702.Q9LU93	3702.Q9ZPW2	0	0	0	0	0.080	0.932	0.882	0.335	0.994
MAD2	APC8	3702.Q9LU93	3702.Q9STS3	0	0	0	0	0.051	0.957	0.901	0.567	0.998
